Source,Category,Headline,Description,Link,Date,Author,Target
Lusaka Times,career,"['Lesotho', 'complete', 'Cosafa', 'lineup']","['Lesotho', 'qualify', 'Cosafa', 'Cup', 'quarterfinal', 'year', 'beat', 'Swaziland', 'Nkoloma', 'Stadium', 'Kitwe', 'Lesotho', 'goal', 'come', 'half', 'seal', 'vital', 'win', 'need', 'ensure', 'place', 'tight', 'Group', 'B', 'go', 'wire', 'head', 'Thursdays']",https://www.lusakatimes.com/2013/07/11/lesotho-complete-cosafa-last-eight-lineup/,2013-07-11 16:24:35+00:00,sports,0
Lusaka Times,local news,"['Zambia', 'beat', 'Indeni', 'training', 'game']","['Zambia', 'thrash', 'FAZ', 'Division', 'North', 'Indeni', 'Cosafa', 'Cup', 'warm', 'match', 'Levy', 'Mwanawasa', 'Stadium', 'Ndola', 'Wednesday', 'home', 'base', 'Zambia', 'squad', 'camp', 'prepare', 'Sunday', 'Cosafa', 'Cup', 'quarterfinal', 'clash', 'Mozambique', 'Nkana', 'Stadium', 'Kitwe', 'Brian', 'Chewe', 'Moses', 'Phiri', 'Bruce', 'Musakanya']",https://www.lusakatimes.com/2013/07/10/zambia-beat-indeni-in-training-game/,2013-07-10 19:31:43+00:00,sports,0
Lusaka Times,sports,"['zambia', 'step', 'Cosafa', 'prep']","['Zambia', 'intensify', 'preparation', 'Cosafa', 'Cup', 'Herve', 'Renard', 'team', 'regroup', 'Lusaka', 'Thursday', 'shift', 'camp', 'Copperbelt', 'Monday', 'youthful', 'Chipolopolo', 'squad', 'face', 'Mozambique', 'Sunday', 'quarterfinal', 'clash', 'Nkana', 'Stadium', 'Kitwe', 'Renard', 'draft', 'Nkana', 'defender', 'Masautso', 'Zimba', 'Cosafa', 'Cup', 'team']",https://www.lusakatimes.com/2013/07/10/zambia-step-up-cosafa-preps/,2013-07-10 14:21:06+00:00,sports,0
Lusaka Times,local news,"['mozambique', 'coach', 'weigh', 'Mamba', 'chance']","['mozambique', 'coach', 'Joao', 'Chisano', 'heap', 'praise', 'Zambia', 'ahead', 'team', 'Cosafa', 'Cup', 'quarterfinal', 'showdown', 'Nkana', 'Stadium', 'Kitwe', 'Sunday', 'Mamba', 'set', 'camp', 'Kitwe', 'follow', 'arrival', 'Tuesday', 'Chisano', 'claim', 'Mozambique', 'chance', 'beat', 'Zambia', 'Sunday', 'quarterfinal', 'match', 'Wusakile']",https://www.lusakatimes.com/2013/07/10/mozambique-coach-weighs-mambas-chances/,2013-07-10 14:19:23+00:00,sports,0
Lusaka Times,sports,"['Lesotho', 'star', 'doubt', 'Swazi', 'clash']","['Talented', 'Lesotho', 'midfielder', 'Litsepe', 'Marabe', 'doubt', 'Thursday', 'final', 'Group', 'B', 'match', 'Cosafa', 'Cup', 'Swaziland', 'Lusaka', 'neck', 'injury', 'Marabe', 'sustain', 'neck', 'injury', 'Lesotho', 'opener', 'Kenya', 'end', 'Kitwe', 'Monday', 'injury', 'force', 'midfielder', 'withdraw']",https://www.lusakatimes.com/2013/07/10/lesotho-star-doubt-for-swazi-clash/,2013-07-10 14:16:34+00:00,sports,0
Lusaka Times,politics,"['Kenya', 'stun', 'Swaziland']","['Edwin', 'Lavasta', 'net', 'brace', 'Kenya', 'thrash', 'Swaziland', 'Cosafa', 'Cup', 'Group', 'B', 'match', 'Arthur', 'Davies', 'Stadium', 'Kitwe', 'Tuesday', 'Lavasta', 'vote', 'man', 'match', 'score', 'half', 'brighten', 'Kenya', 'chance', 'reach', 'Sunday', 'quarterfinal', 'Angola', 'await', 'venue', 'head']",https://www.lusakatimes.com/2013/07/09/kenya-stun-swaziland/,2013-07-09 15:54:52+00:00,sports,0
Lusaka Times,local news,"['mozambique', 'jet', 'Zambia', 'showdown']","['Zambia', 'opponent', 'ongoing', 'Cosafa', 'Cup', 'Mozambique', 'arrive', 'country', 'mozambique', 'face', 'host', 'Zambia', 'Sunday', 'quarterfinal', 'clash', 'Nkana', 'Stadium', 'Kitwe', 'Mambas', 'land', 'Simon', 'Mwansa', 'Kapwepwe', 'International', 'Airport', 'Ndola', 'hour', 'Tuesday', 'Mozambique', 'set', 'camp', 'Kitwe', 'Zambia', 'Mozambique']",https://www.lusakatimes.com/2013/07/09/mozambique-jet-in-for-zambia-showdown/,2013-07-09 14:26:31+00:00,sports,0
Lusaka Times,sports,"['Botswana', 'face', 'Lesotho']","['Botswana', 'coach', 'Stanley', 'Tshosane', 'say', 'Zebras', 'hope', 'positive', 'result', 'Tuesday', 'COSAFA', 'Cup', 'Group', 'B', 'match', 'Lesotho', 'Arthur', 'Davies', 'Stadium', 'Kitwe', 'Tshosane', 'team', 'take', 'Lesotho', 'eye', 'recover', 'draw', 'Swaziland', 'opener', 'Sunday', 'hope', 'well', 'result']",https://www.lusakatimes.com/2013/07/08/botswana-face-lesotho/,2013-07-08 21:51:27+00:00,sports,0
Lusaka Times,sports,"['exhausted', 'Kenya', 'embarrass', 'Lesotho']","['Fatigued', 'Kenya', 'come', 'goal', 'force', 'draw', 'Lesotho', 'Monday', 'delay', 'COSAFA', 'Cup', 'Group', 'B', 'match', 'Kitwe', 'hour', 'arrival', 'Zambia', 'Kenya', 'shrug', 'jetlag', 'hour', 'arrive', 'Kitwe', 'spectacular', 'second', 'half', 'performance', 'score', 'late', 'goal', 'earn']",https://www.lusakatimes.com/2013/07/08/exhausted-kenya-embarrass-lesotho/,2013-07-08 19:17:36+00:00,sports,0
Lusaka Times,sports,"['Kenya', 'arrive', 'Zambia', 'COSAFA']","['kenyan', 'national', 'team', 'arrive', 'Zambia', 'ahead', 'Group', 'B', 'match', 'Lesotho', 'Monday', 'evening', 'Harambee', 'Stars', 'early', 'schedule', 'play', 'opening', 'match', 'Lesotho', 'Sunday', 'July', 'request', 'allow', 'player', 'compete', 'key', 'Kenya', 'Premier', 'League', 'fixture', 'result', 'match']",https://www.lusakatimes.com/2013/07/08/kenya-arrive-in-zambia-for-cosafa/,2013-07-08 14:10:47+00:00,editor,1
Lusaka Times,local news,"['Ndola', 'resident', 'set', 'ablaze', 'elderly', 'couple']","['resident', 'Kasongo', 'area', 'Ndola', 'Kitwe', 'dual', 'carriageway', 'beat', 'burn', 'death', 'elderly', 'couple', 'suspect', 'practice', 'witchcraft', 'resident', 'pounce', 'Jungo', 'Chisola', 'wife', 'Mutengu', 'Sankananu', 'beat', 'pass', 'later', 'pile', 'tyre', 'set', 'ablaze', 'Mr']",https://www.lusakatimes.com/2013/07/08/ndola-residents-set-ablaze-an-elderly-couple/,2013-07-08 12:20:06+00:00,editor,1
Lusaka Times,business news,"['week', 'Wkend', 'picture']",[],https://www.lusakatimes.com/2013/07/08/last-weekwkend-in-pictures-3/,2013-07-08 11:51:56+00:00,editor,1
Lusaka Times,politics,"['MMD', 'get', 'backing', 'plan', 'protest', 'Acting', 'Chief', 'Justice']","['Opposition', 'Alliance', 'Better', 'Zambia', 'ABZ', 'back', 'plan', 'Movement', 'Multiparty', 'Democracy', 'MMD', 'stage', 'peaceful', 'demonstration', 'allege', 'illegal', 'continued', 'acting', 'Justice', 'Lombe', 'Chibesakunda', 'country', 'Chief', 'Justice', 'ABZ', 'president', 'Frank', 'Bwalya', 'say', 'party', 'share', 'reason', 'MMD']",https://www.lusakatimes.com/2013/07/08/mmd-gets-backing-on-plans-to-protest-against-acting-chief-justice/,2013-07-08 05:42:34+00:00,editor,1
Lusaka Times,sports,"['Botswana', 'Swaziland', 'draw']","['swaziland', 'goalkeeper', 'Nhlanhla', 'Gwebu', 'fantastic', 'performance', 'battle', 'goalless', 'draw', 'Botswana', 'COSAFA', 'Cup', 'Group', 'B', 'opener', 'Kitwe', 'Arthur', 'Davies', 'Stadium', 'Sunday', 'Gwebu', 'brilliant', 'save', 'half', 'deny', 'Botswana', 'win', 'match', 'characterise', 'poor', 'finishing']",https://www.lusakatimes.com/2013/07/07/botswana-swaziland-draw/,2013-07-07 18:37:03+00:00,sports,0
Lusaka Times,local news,"['mozambique', 'warm', 'Zambia', 'win']","['Zambia', 'Cosafa', 'cup', 'quarterfinal', 'opponent', 'Mozambique', 'warm', 'Chipolopolo', 'win', 'Malawi', 'Mozambique', 'beat', 'Malawi', 'Saturday', 'Civo', 'Stadium', 'Lilongwe', 'game', 'lone', 'goal', 'score', 'Josimar', 'Machaisse', 'minute', 'Mozambique', 'face', 'Zambia', 'clash', 'July', 'Nkana', 'Stadium']",https://www.lusakatimes.com/2013/07/07/mozambique-warm-up-for-zambia-win-win/,2013-07-07 18:03:38+00:00,sports,0
Lusaka Times,sports,"['Moses', 'Phiri', 'relish', 'Cosafa', 'Cup', 'callup']","['Zanaco', 'striker', 'Moses', 'Phiri', 'say', 'utilize', 'inclusion', 'Zambia', 'team', 'COSAFA', 'Cup', 'springboard', 'earn', 'place', 'senior', 'Chipolopolo', 'squad', 'Phiri', 'member', 'home', 'base', 'squad', 'enter', 'camp', 'Lusaka', 'Thursday', 'prepare', 'ongoing', 'COSAFA', 'Cup', 'hail']",https://www.lusakatimes.com/2013/07/07/moses-phiri-relishes-cosafa-cup-callup/,2013-07-07 11:45:46+00:00,sports,0
Lusaka Times,development,"['Mwale', 'Nkana', 'belong']","['Nkana', 'coach', 'Masauso', 'Mwale', 'say', 'Kalampa', 'belong', 'FAZ', 'Super', 'Division', 'table', 'Mwale', 'Nkana', 'return', 'table', 'thump', 'arch', 'rival', 'Power', 'Dynamos', 'big', 'Kitwe', 'derby', 'Wednesday', 'jut', 'day', 'lose', 'Zesco', 'United', 'temporary', 'warm', 'slot']",https://www.lusakatimes.com/2013/07/06/mwale-nkana-is-back-where-it-belongs/,2013-07-06 21:56:47+00:00,sports,0
Lusaka Times,sports,"['Namibia', 'stun', 'Mauritius', 'Cosafa', 'Cup', 'opener']","['Namibia', 'kick', 'Cosafa', 'Cup', 'win', 'note', 'beat', 'Mauritius', 'Nkoloma', 'Stadium', 'Lusaka', 'tournament', 'runner', 'come', 'away', 'runaway', 'score', 'line', 'wasteful', 'goal', 'despite', 'stamp', 'authority', 'half', 'Namibia', 'seriously', 'guilty']",https://www.lusakatimes.com/2013/07/06/namibia-stun-mauritius-in-cosafa-cup-opener/,2013-07-06 16:07:10+00:00,sports,0
Lusaka Times,career,"['Zambia', 'enter', 'camp', 'Cosafa', 'Cup']","['Zambia', 'regroup', 'Lusaka', 'prepare', 'COSAFA', 'Cup', 'get', 'underway', 'Saturday', 'member', 'home', 'base', 'squad', 'enter', 'camp', 'Friday', 'FAZ', 'Technical', 'Centre', 'Lusaka', 'Herve', 'Renard', 'team', 'shift', 'camp', 'Kitwe', 'week', 'Wednesday', 'ahead', 'quarterfinal', 'clash', 'Mozambique', 'Nkana']",https://www.lusakatimes.com/2013/07/05/zambia-enter-camp-for-cosafa-cup/,2013-07-05 15:39:36+00:00,sports,0
Lusaka Times,local news,"['Cosafa', 'Cup', 'ticket', 'sale']","['FAZ', 'announce', 'ticket', 'COSAFA', 'Cup', 'Zambia', 'sale', 'Friday', 'select', 'town', 'FAZ', 'Spokersperson', 'Erick', 'Mwanza', 'say', 'ticket', 'sell', 'select', 'Post', 'Offices', 'MTN', 'Zambia', 'outlet', 'Lusaka', 'Ndola', 'Kitwe', 'Chingola', 'Mwanza', 'advise', 'fan', 'purchase', 'ticket', 'early', 'ticket', 'Cosafa', 'Cup']",https://www.lusakatimes.com/2013/07/04/cosafa-cup-tickets-go-on-sale/,2013-07-04 18:49:13+00:00,sports,0
Lusaka Times,sports,"['Kabwili', 'appeal', 'soccer', 'fan', 'turn', 'en', 'mass', 'COSAFA', 'game']","['Sports', 'Youth', 'minister', 'Chishimba', 'Kambwili', 'say', 'soccer', 'fan', 'country', 'turn', 'big', 'number', 'cosafa', 'game', 'schedule', 'kick', 'weekend', 'Kambwili', 'declare', 'football', 'facility', 'tournament', 'Kitwe', 'Lusaka', 'Ndola', 'ready', 'kambwili', 'country', 'stand', 'well', 'chance']",https://www.lusakatimes.com/2013/07/04/kabwili-appeals-to-soccer-fans-to-turn-up-en-mass-during-the-cosafa-games/,2013-07-04 15:41:46+00:00,editor,1
Lusaka Times,local news,"['Nkana', 'thump', 'Power', 'retake', 'league', 'lead']","['Nkana', 'return', 'Faz', 'Super', 'Division', 'table', 'expected', 'win', 'Power', 'Dynamos', 'big', 'Kitwe', 'derby', 'time', 'champion', 'beat', 'struggle', 'archrival', 'Nkana', 'Stadium', 'Wusakile', 'point', 'lead', 'summit', 'table', 'Festus', 'Mbewe', 'Nkana', 'ahead']",https://www.lusakatimes.com/2013/07/03/nkana-thump-power-to-retake-league-lead/,2013-07-03 16:08:38+00:00,sports,0
Lusaka Times,local news,"['wound', 'Nkana', 'seek', 'powerful', 'healing']","['wound', 'Nkana', 'Wednesday', 'host', 'city', 'rival', 'Power', 'Dynamos', 'big', 'Kitwe', 'derby', 'seek', 'redemption', 'Saturday', 'loss', 'Zesco', 'United', 'Ndola', 'power', 'Nkana', 'clash', 'Super', 'Division', 'Week', 'match', 'Nkana', 'Stadium', 'heart', 'Wusakile', 'Township', 'contrast', 'fortune', 'campaign', 'Nkana']",https://www.lusakatimes.com/2013/07/02/wounded-nkana-seek-powerful-healing/,2013-07-02 19:38:44+00:00,sports,0
Lusaka Times,local news,"['Mighty', 'Division', 'future', 'bleak']","['Mighty', 'Mufulira', 'Wanderers', 'danger', 'demotion', 'Division', 'North', 'litany', 'poor', 'result', 'season', 'wanderer', 'currently', 'lie', 'fourth', 'team', 'Division', 'North', 'table', 'point', 'legendary', 'club', 'record', 'win', 'round', 'match', 'trace']",https://www.lusakatimes.com/2013/07/02/mightys-division-one-future-bleak/,2013-07-02 12:55:35+00:00,sports,0
Lusaka Times,politics,"['Ladies', 'meeting', 'open', 'Dar', 'es', 'Salaam']","['Ladies', 'summit', 'dub', 'invest', 'woman', 'strengthen', 'Africa', 'open', 'Dar', 'es', 'Salaa', 'Tanzania', 'Tanzanian', 'President', 'Jakaya', 'Kikwete', 'african', 'country', 'invest', 'woman', 'enhance', 'development', 'Summit', 'co', 'sponsor', 'Bush', 'Institute', 'ExxonMobil', 'attend', 'United', 'States', 'Lady']",https://www.lusakatimes.com/2013/07/02/first-ladies-meeting-opens-in-dar-es-salaam/,2013-07-02 12:03:35+00:00,editor,1
Lusaka Times,career,"['Weekend', 'scorecard', 'Chilumba', 'brace', 'Kitwe', 'derby']","['Tennant', 'Chilumba', 'say', 'look', 'forward', 'debut', 'Kitwe', 'derby', 'Sunday', 'win', 'helm', 'Power', 'Dynamos', 'Power', 'Dynamos', 'beat', 'Lime', 'Hotspurs', 'Sunday', 'Arthur', 'Davies', 'Stadium', 'hand', 'Chilumba', 'win', 'game', 'lose', 'away', 'debut', 'Konkola', 'Police']",https://www.lusakatimes.com/2013/07/01/weekend-scorecard-chilumba-braces-for-kitwe-derby/,2013-07-01 19:45:40+00:00,sports,0
Lusaka Times,local news,"['Chilumba', 'win', 'game', 'power']","['Power', 'Dynamos', 'end', 'game', 'losing', 'streak', 'hard', 'fight', 'win', 'place', 'Lime', 'Hotspurs', 'delayed', 'Super', 'Division', 'Week', 'match', 'Arthur', 'Davies', 'Stadium', 'Kitwe', 'Sunday', 'Reliable', 'midfielder', 'Emmanuel', 'Chimpinde', 'score', 'decisive', 'goal', 'hand', 'Power', 'win', 'Kitwe']",https://www.lusakatimes.com/2013/06/30/chilumba-wins-first-game-at-power/,2013-06-30 16:19:35+00:00,sports,0
Lusaka Times,career,"['Zesco', 'Nkana', 'place']","['Zesco', 'United', 'rally', 'beat', 'Nkana', 'replace', 'kitwe', 'giant', 'FAZ', 'Super', 'Division', 'table', 'brace', 'striker', 'Wnston', 'Kalengo', 'silence', 'boastful', 'Nkana', 'leave', 'leader', 'reel', 'second', 'loss', 'season', 'nNkana', 'take', 'lead', 'minute']",https://www.lusakatimes.com/2013/06/29/zesco-put-nkana-in-their-place/,2013-06-29 15:48:13+00:00,sports,0
Lusaka Times,career,"['Nkana', 'consider', 'Evans', 'Kangwa', 'Zesco', 'clash']","['Nkana', 'coach', 'Masautso', 'Mwale', 'decide', 'Friday', 'striker', 'Evans', 'Kangwa', 'play', 'big', 'FAZ', 'Super', 'Division', 'Copperbelt', 'derby', 'Zesco', 'United', 'Levy', 'Mwanawasa', 'Stadium', 'Ndola', 'Saturday', 'Kangwa', 'resume', 'train', 'Nkana', 'Wednesday', 'return', 'month', 'trial', 'spell', 'Spanish', 'Segunda', 'Division', 'club', 'Recreativo', 'da', 'Huelva']",https://www.lusakatimes.com/2013/06/27/nkana-considering-evans-kangwa-for-zesco-clash/,2013-06-27 17:06:17+00:00,sports,0
Lusaka Times,sports,"['scorecard', 'shinde', 'salute', 'Nkana', 'extraordinary', 'win']","['Nkana', 'legend', 'Jericho', 'Shinde', 'describe', 'Kalampa', 'win', 'Konkola', 'Blades', 'extra', 'ordinary', 'FAZ', 'Super', 'Division', 'leader', 'come', 'beat', 'Blades', 'June', 'Nkana', 'Stadium', 'Kitwe', 'extraordinary', 'actually', 'guy', 'play', 'good', 'football', 'Konkola', 'good', 'spell', 'Shinde', 'say', 'win', 'see']",https://www.lusakatimes.com/2013/06/26/scorecard-shinde-salutes-nkanas-extraordinary-win/,2013-06-26 06:00:40+00:00,sports,0
Lusaka Times,health and wellness,"['ZAMBEEF', 'complie', 'Government', 'directive', 'customer', 'shun', 'outlet']","['ZAMBEEF', 'Products', 'PLC', 'Chief', 'Executive', 'Officer', 'Francis', 'Grogan', 'say', 'company', 'comply', 'directive', 'Ministry', 'Health', 'assure', 'customer', 'local', 'beef', 'product', 'currently', 'sell', 'outlet', 'country', 'wide', 'Mr', 'Grogan', 'say', 'Zambeef', 'withdraw', 'import', 'beef', 'product', 'retail', 'network', 'countrywide']",https://www.lusakatimes.com/2013/06/26/zambeef-complies-with-government-directive-as-more-customers-shun-their-outlets/,2013-06-26 04:46:52+00:00,editor,1
Lusaka Times,local news,"['Kitwe', 'DC', 'Lets', 'Clean', 'City', 'Cosafa', 'Cup']","['District', 'Commisioner', 'Elias', 'Kamanga', 'call', 'sanity', 'prevail', 'Kitwe', 'city', 'host', 'select', 'COSAFA', 'Cup', 'match', 'month', 'Kitwe', 'host', 'majority', 'COSAFA', 'Cup', 'match', 'include', 'Zambia', 'opener', 'quarterfinal', 'clash', 'Mozambique', 'Nkana', 'Stadium', 'July', 'interview', 'Kamanga', 'chairman', 'COSAFA', 'Cup', 'organise']",https://www.lusakatimes.com/2013/06/25/kitwe-dc-lets-clean-up-city-for-cosafa-cup/,2013-06-25 19:45:38+00:00,sports,0
Lusaka Times,business news,"['week', 'Wkend', 'picture']",[],https://www.lusakatimes.com/2013/06/25/last-weekwkend-in-pictures/,2013-06-25 13:57:24+00:00,editor,1
Lusaka Times,politics,"['National', 'Assembly', 'stay', 'Div', 'North']","['National', 'Assembly', 'maintain', 'stay', 'FAZ', 'Division', 'North', 'table', 'force', 'goalless', 'draw', 'fellow', 'promotion', 'chase', 'Indeni', 'Sunday', 'Lusaka', 'Assembly', 'battle', 'draw', 'tightly', 'contest', 'table', 'week', 'clash', 'Grounds', 'Parliamentarians', 'sit']",https://www.lusakatimes.com/2013/06/24/national-assembly-stay-top-of-div-1-north/,2013-06-24 17:20:05+00:00,sports,0
Lusaka Times,local news,"['Equatorial', 'Guinea', 'withdraw', 'Cosafa', 'Cup']","['COSAFA', 'Cup', 'Zambia', 'suffer', 'set', 'Equatorial', 'Guinea', 'withdraw', 'hour', 'COSAFA', 'say', 'statement', 'issue', 'Monday', 'Equatorial', 'Guinea', 'confirm', 'send', 'team', 'regional', 'tournament', 'run', 'July', 'Equatorial', 'Guinea', 'withdrawal', 'reduce', 'field']",https://www.lusakatimes.com/2013/06/24/equatorial-guinea-withdraw-from-cosafa-cup/,2013-06-24 17:18:57+00:00,sports,0
Lusaka Times,career,"['Mwale', 'Nkana', 'continue', 'work', 'hard']","['Nkana', 'coach', 'Masautso', 'Mwale', 'say', 'FAZ', 'Super', 'Division', 'leader', 'continue', 'work', 'hard', 'Saturday', 'dramatic', 'win', 'visit', 'Konkola', 'Blades', 'week', 'match', 'Kitwe', 'Saturday', 'Mwale', 'team', 'survive', 'second', 'half', 'scare', 'Blades', 'lead', 'Nkana', 'rally', 'win', 'maintain', 'stay']",https://www.lusakatimes.com/2013/06/23/mwale-nkana-will-continue-to-work-hard/,2013-06-23 13:07:13+00:00,sports,0
Lusaka Times,sports,"['Sate', 'Sate', 'patient', 'Gift', 'Kampamba']","['Ex', 'Chipolopolo', 'midfielder', 'Gift', 'Kampamba', 'say', 'time', 'come', 'Nkana', 'striker', 'Reynold', 'Sate', 'Sate', 'Kampamba', 'play', 'national', 'team', 'Kampamba', 'overlook', 'Chipolopolo', 'coach', 'Herve', 'Renard', 'ahead', 'July', 'COSAFA', 'Cup', 'Zambia', 'Nkana', 'assistant', 'coach', 'say', 'Kampamba', 'patient', 'get', 'time', 'reynold']",https://www.lusakatimes.com/2013/06/23/gift-kampamba-sate-sates-must-be-paitent/,2013-06-23 07:53:22+00:00,sports,0
Lusaka Times,health and wellness,"['ZAMBEEF', 'independent', 'test', 'stand', 'zambian', 'court', 'law', 'ZIEH']","['Zambia', 'Institute', 'Environmental', 'Health', 'ZIEH', 'take', 'great', 'exception', 'comment', 'Zambeef', 'chief', 'executive', 'officer', 'Francis', 'Grogan', 'doubt', 'competence', 'ZIEH', 'member', 'sample', 'speak', 'press', 'briefing', 'Lusaka', 'yesterday', 'ZIEH', 'vice', 'president', 'Chabala', 'Chanda', 'say', 'test', 'conduct', 'sample', 'outside', 'country']",https://www.lusakatimes.com/2013/06/23/zambeefs-independent-tests-cannot-stand-in-zambian-court-of-law-zieh/,2013-06-23 05:48:33+00:00,editor,1
Lusaka Times,career,"['Nkana', 'escape', 'beat', 'blade']","['Zambia', 'striker', 'Festus', 'Mbewe', 'score', 'hat', 'trick', 'Nkana', 'beat', 'Konkola', 'Blades', 'Kitwe', 'Saturday', 'maintain', 'lead', 'Super', 'Division', 'Mbewe', 'launch', 'onslaught', 'minute', 'goal', 'run', 'play', 'team', 'mate', 'Donashano', 'Malama', 'score', 'goal', 'minute']",https://www.lusakatimes.com/2013/06/22/nkana-escape-to-beat-blades/,2013-06-22 16:37:19+00:00,sports,1
Lusaka Times,local news,"['Tennant', 'Chilumba', 'target', 'win']","['New', 'Power', 'Dynamos', 'coach', 'Tenant', 'Chilumba', 'target', 'win', 'game', 'charge', 'Kitwe', 'take', 'Konkola', 'Police', 'away', 'Chililabombwe', 'Saturday', 'Super', 'Division', 'Week', 'match', 'power', 'face', 'Police', 'hope', 'end', 'bad', 'patch', 'result', 'firing', 'entire']",https://www.lusakatimes.com/2013/06/21/tennant-chilumba-targets-first-win/,2013-06-21 15:01:36+00:00,sports,0
Lusaka Times,sports,"['Garden', 'Park', 'Lechwe', 'pick', 'Zambia', 'training', 'ground']","['Kitwe', 'Garden', 'Park', 'Stadium', 'Lechwe', 'International', 'School', 'Grounds', 'add', 'list', 'training', 'venue', 'COSAFA', 'Cup', 'Zambia', 'accord', 'tournament', 'schedule', 'access', 'LT', 'Sports', 'Thursday', 'Garden', 'Park', 'Lechwe', 'Grounds', 'add', 'list', 'training', 'venue', 'include', 'Sunset', 'Stadium', 'Lusaka']",https://www.lusakatimes.com/2013/06/21/garden-park-and-lechwe-picked-as-zambia-training-grounds/,2013-06-21 07:19:26+00:00,sports,0
Lusaka Times,career,"['Police', 'forcefully', 'open', 'locked', 'anglican', 'church', 'Kitwe']","['POLICE', 'work', 'order', 'Anglican', 'Church', 'archbishop', 'Albert', 'Chama', 'forcefully', 'open', 'door', 'St', 'Peters', 'congregation', 'Kitwe', 'lock', 'irate', 'member', 'bid', 'force', 'exit', 'embattle', 'priest', 'Father', 'Richard', 'Luonde', 'irate', 'congregant', 'lock', 'St', 'Peters', 'Church', 'Chimwemwe', 'fortnight', 'ago', 'accuse', 'Fr']",https://www.lusakatimes.com/2013/06/21/police-forcefully-opens-the-locked-anglican-church-in-kitwe/,2013-06-21 04:55:32+00:00,editor,1
Lusaka Times,health and wellness,"['Kennedy', 'Mudenda', 'Power', 'trip', 'Police']","['Power', 'Dynamos', 'speedy', 'winger', 'Kennedy', 'Mudenda', 'doubt', 'FAZ', 'Super', 'Division', 'match', 'Konkola', 'Police', 'away', 'Chililabombwe', 'Saturday', 'ankle', 'injury', 'Mudenda', 'sustain', 'injury', 'left', 'ankle', 'Power', 'win', 'Kalulushi', 'Modern', 'Stars', 'Independence', 'Stadium', 'team', 'doctor', 'Hilgard', 'Mutembo', 'confirm']",https://www.lusakatimes.com/2013/06/20/kennedy-mudenda-for-power-trip-to-mine-police/,2013-06-20 16:45:10+00:00,sports,0
Lusaka Times,health and wellness,"['Power', 'Dynamos', 'rehire', 'goalkeeper', 'coach', 'Mwamba']","['New', 'Power', 'Dynamos', 'coach', 'Tenant', 'Chilumba', 'conclude', 'appoint', 'backroom', 'staff', 'rope', 'Martin', 'Mwamba', 'goalkeepe', 'coach', 'ex', 'chipolopolo', 'keeper', 'bounce', 'Arthur', 'Davies', 'week', 'fire', 'Beston', 'Chambeshi', 'lead', 'bench', 'Chilumba', 'assistant', 'Alex', 'Namazaba', 'Anderson', 'Phiri', 'Power', 'Wednesday', 'beat', 'Kitwe']",https://www.lusakatimes.com/2013/06/19/power-dynamos-rehire-goalkeeper-coach-mwamba/,2013-06-19 18:19:55+00:00,sports,0
Lusaka Times,local news,"['Mopani', 'MTN', 'Zambia', 'sponsor', 'Cosafa', 'Cup']","['Mopani', 'Copper', 'Mines', 'MTN', 'Zambia', 'come', 'board', 'sponsor', 'COSAFA', 'Cup', 'Zambia', 'run', 'July', 'COSAFA', 'confirm', 'partnership', 'Mopani', 'MTN', 'statement', 'Tuesday', 'Mopani', 'national', 'sponsor', 'regional', 'tournament', 'team', 'set', 'compete', 'COSAFA', 'Cup']",https://www.lusakatimes.com/2013/06/19/mopani-mtn-zambia-to-sponsor-2013-cosafa-cup/,2013-06-19 06:45:01+00:00,sports,0
Lusaka Times,career,"['Power', 'Dynamos', 'hand', 'Tennant', 'Chilumba', 'year', 'deal']","['Power', 'Dynamos', 'hand', 'Tennant', 'Chilumba', 'year', 'contract', 'coach', 'Chilumba', 'introduce', 'team', 'morning', 'hour', 'power', 'camp', 'house', 'Nkana', 'East', 'Kitwe', 'ex', 'Zambia', 'replace', 'Beston', 'Chambeshi', 'fire', 'early', 'month', 'thank', 'power', 'fan', 'give', 'chance', 'coach']",https://www.lusakatimes.com/2013/06/17/power-dynamos-hand-tennant-chilumba-one-year-deal/,2013-06-17 16:53:56+00:00,sports,0
Lusaka Times,politics,"['Botswana', 'Cosafa', 'Cup', 'team']","['Botswana', 'coach', 'Stanley', 'Tshosane', 'unveil', 'squad', 'compete', 'COSAFA', 'Cup', 'Zambia', 'run', 'July', 'Tshosane', 'select', 'man', 'youthful', 'squad', 'blend', 'experience', 'number', 'player', 'selection', 'involve', 'recent', 'FIFA', 'World', 'Cup']",https://www.lusakatimes.com/2013/06/16/botswana-name-cosafa-cup/,2013-06-16 13:01:37+00:00,sports,0
Lusaka Times,business news,"['Power', 'Dynamos', 'lose', 'practice', 'match']","['Power', 'Dynamos', 'beat', 'practice', 'match', 'today', 'FAZ', 'Super', 'Division', 'side', 'keep', 'busy', 'ahead', 'resumption', 'league', 'June', 'FIFA', 'international', 'match', 'week', 'power', 'lose', 'FAZ', 'Division', 'team', 'Mining', 'Rangers', 'Arthur', 'Davies', 'Stadium', 'Kitwe', 'Maybin', 'Mwaba', 'Kebby', 'Hachipuka', 'score', 'Power']",https://www.lusakatimes.com/2013/06/13/power-dynamos-lose-in-practice-match/,2013-06-13 18:06:14+00:00,sports,0
