Source,Category,Headline,Description,Link,Date,Author,Target
Lusaka Times,economy news,Kitwe District Commissioner Mtine challenges youth to partner with government,Kitwe District Commissioner Macdonald Mtine has challenged Youths to partner with Government in finding lasting solutions to the Current economic problems being faced by the Country. Mr Mtine said there was need for the Youths to use the global economic recession to open several doors to other hidden economic opportunities that would move the Zambian […],https://www.lusakatimes.com/2009/03/13/kitwe-district-commissioner-mtine-challenges-youth-to-partner-with-government/,2009-03-13 06:55:33+00:00,Guest Editor,1
Lusaka Times,politics,Government gives Mopani copper mines a Friday deadline,"Government says it will not allow Mopani copper mines to place the Mufulira and Nkana plants on care and maintenance. Mines Minister, Maxwell Mwale, says government has written to Mopani copper mines asking them to surrender the assets and expects an answer from them by Friday. Mr. Mwale however emphasised that government will not nationalise […]",https://www.lusakatimes.com/2009/03/12/government-gives-mopani-copper-mines-a-friday-deadline/,2009-03-12 15:20:08+00:00,editor,1
Lusaka Times,politics,Zambia’s Education System – 44 years after independence,"By Roger Chali Every child should have a chance to go to school (Gordon Brown, British Prime Minister). The future belongs to the nation that best educates its citizens (Barack Obama, US president). Can someone explain to me why it is good for children in western world to have compulsory education up to grade 12 […]",https://www.lusakatimes.com/2009/03/12/zambias-education-system-44-years-after-independence/,2009-03-12 07:05:16+00:00,editor,1
Lusaka Times,local news,2009 Faz Football Week 1 Fixtures,2009 Faz Premier Division Week 1 14/03/2009 Choma Eagles- Forest Rangers Konkola Blades- Green Buffaloes Kabwe Warriors- Nakambala Leopards Power Dynamos- Zanaco 15/03/2009 City of Lusaka-Chambishi Lusaka Dynamos- Roan United Postponed: Young Arrows- Red Arrows Zamtel- Zesco United Week 2 21/03/2009 Green Buffaloes- Zamtel Zesco United- City of Lusaka Forest Rangers- Konkola Blades Chambishi-Kabwe Warriors […],https://www.lusakatimes.com/2009/03/11/2009-faz-football-week-1-fixtures/,2009-03-11 14:20:33+00:00,sports,0
Lusaka Times,politics,Exercise caution before making final decisions- Chishimba,"The Chamber of Mines has appealed to mine owners to exercise caution before making final decisions on future operations of their mines even in the face of the global financial recession which has affected the mining sector globally. Chamber of Mines president, Nathan Chishimba, said in an interview yesterday that it would be beneficial for […]",https://www.lusakatimes.com/2009/03/10/exercise-caution-before-making-final-decisions-chishimba/,2009-03-10 12:27:41+00:00,editor,1
Lusaka Times,politics,Do not demonise Chinese investors,"Zambians should appreciate Chinese investors as they have resolved to continue operating mines and maintaining their workforce amid threats of retrenchment by others in the sector, Mines and Minerals Development Minister, Maxwell Mwale, has said. Mr Mwale said in an interview in Lusaka yesterday that people should stop demonising the Chinese investors because they were […]",https://www.lusakatimes.com/2009/03/10/do-not-demonise-chinese-investors/,2009-03-10 07:47:07+00:00,editor,1
Lusaka Times,politics,"Patriotic Front, MUZ back State decision on mine assets","Two Patriotic Front (PF) parliamentarians have welcomed Government’s order for Glencore to surrender assets of Mopani Copper Mine in Mufulira and Nkana Copper Mine in Kitwe to enable the two companies to continue operating. Roan member of Parliament (MP), Chishimba Kambwili and his Kasama Central counterpart, Saviour Chishimba, said Government should infact confiscate the assets […]",https://www.lusakatimes.com/2009/03/09/patriotic-front-muz-back-state-decision-on-mine-assets/,2009-03-09 08:48:59+00:00,editor,1
Lusaka Times,sports,Power Dynamos Give Fathy Fine Start,Power Dynamos this afternoon beat Zesco United 2-0 to lift the season opening Samuel “Zoom” Ndholvu Charity shield final played at Kafubu Stadium in Luanshya today. All of Power’s goals came in the first half of the match to hand their Egyptian-born coach Mohamed Fathy his first cup honor since announcing his arrival on the […],https://www.lusakatimes.com/2009/03/07/power-dynamos-give-fathy-fine-start/,2009-03-07 16:34:59+00:00,sports,0
Lusaka Times,economy news,The Weekend in Pictures,1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29.,https://www.lusakatimes.com/2009/03/02/the-weekend-in-pictures-2/,2009-03-02 06:50:37+00:00,editor,1
Lusaka Times,sports,Stormy Season Ahead For Copperbelt Sport,"The sun is setting on the Copperbelt as a sporting powerhouse. While, affluent Zesco United and Power Dynamos will continue to fly the flag on the Copperbelt for the foreseeable future, things are really looking bleak for their struggling provincial rivals. Legendary football clubs Roan United, Nkana and Mufulira Wanderers are motherless and futures unknown […]",https://www.lusakatimes.com/2009/02/27/stormy-season-ahead-for-copperbelt-sport/,2009-02-27 05:13:54+00:00,sports,1
Lusaka Times,business news,KCM retrenches 700 at Nkana,"KONKOLA Copper Mines (KCM) has laid off 700 workers from Nkana Integrated Business Unit smelter in Kitwe, company spokesperson Raul Kharkar confirmed yesterday. He said the decision to shut down the smelter was purely technical. Mr Kharkar said the reason behind the shutting down of the Nkana smelter was that the company had started using […]",https://www.lusakatimes.com/2009/02/20/kcm-retrenches-700-at-nkana/,2009-02-20 07:47:16+00:00,editor,1
Lusaka Times,politics,Govt injects K3bn into training of 600 needy youths,"Government has, through the Ministry of Sport, Youth and Child Development, allocated K3 billion for the training of 600 underprivileged youths in the country. Sport, Youth and Child Development Minister, Kenneth Chipungu disclosed this after touring Zambia National Service Chiwoko Skills Training Camp in Chipata district of Eastern province yesterday (Friday). ZANIS reports that Mr. […]",https://www.lusakatimes.com/2009/02/14/govt-injects-k3bn-into-training-of-600-needy-youths/,2009-02-14 17:44:55+00:00,editor,1
Lusaka Times,development,Puma not imprssed with RDA performance,Local Government and Housing Deputy Minister Dr Lwipa Puma says it was pointless for the Road Development Agency (RDA) to continue spending colossal sums of money on the rehabilitation of roads in the Country whose workmanship was very poor. Dr Puma said it was unfortunate that the RDA who have been given the mandate to […],https://www.lusakatimes.com/2009/02/04/puma-not-imprssed-with-rda-performance/,2009-02-03 22:08:21+00:00,editor,1
Lusaka Times,politics,Kitwe High court judge commends media,A Kitwe based high court judge Lloyd Siame has commended the media for the important role it has played in the criminal justice in Zambia. Judge Siame said if it were not for the media both print and electronic the public would not have known about the escalations of sexual offences against girls and women […],https://www.lusakatimes.com/2009/02/03/kitwe-high-court-judge-commends-media/,2009-02-03 11:46:30+00:00,editor,1
Lusaka Times,health and wellness,MMCI still striving to help improve services in Health sector – Maureen,"Former first lady Maureen Mwanawasa says her Organisation, the Maureen Mwanawasa Communitiative (MMCCI), was striving hard to ensure that it makes meaningful contribution towards the development of the Health Sector in Zambia. Dr  Mwanawasa who is the MMCCI Chairperson said her organisation was gratified to note that the health care delivery system for women and […]",https://www.lusakatimes.com/2009/02/02/mmci-still-striving-to-help-improve-services-in-health-sector-maureen/,2009-02-02 18:40:36+00:00,editor,1
Lusaka Times,development,Bus drivers  in protest against  Road Trafic and Safety Agency,"Bus drivers in Kitwe today packed their buses in protest against incessant patrols by Road Trafic and Safety Agency (RTSA) officers and state police. The Zambia Consumer Association (ZACA) has condemned the action by bus drivers to paralyse transport routes in Kitwe in order to avoid policing by state police. ZACA Executive Secretary, Muyunda Illilonga, […]",https://www.lusakatimes.com/2009/02/02/bus-drivers-in-protest-against-road-trafic-and-safety-agency/,2009-02-02 15:53:32+00:00,editor,1
Lusaka Times,development,70 houses Collapse in Kitwe,More than 70 houses have collapsed in seven compounds in Kitwe following heavy rains experienced in the past one month. Kitwe council public relations manager Francis Wasamunu who has confirmed the development ZANIS in Kitwe today said many people have been left homeless and were sharing accommodation with their relatives within the compounds. The six […],https://www.lusakatimes.com/2009/01/30/70-houses-collapse-in-kitwe/,2009-01-30 05:30:56+00:00,editor,1
Lusaka Times,development,Smuggling of Meal Mealie under control,The Smuggling of Mealie meal at Kasumbalesa board post is now under control. District Commissioner Timothy Musonda confirmed the development in an interview with ZANIS in Kitwe today. He said intensified patrols by security forces aimed at curbing mealie-meal smuggling has helped to control the trend. The DC hailed Police in the District for their […],https://www.lusakatimes.com/2009/01/26/smuggling-of-meal-mealie-under-control/,2009-01-26 17:57:36+00:00,editor,1
Lusaka Times,local news,"Typhoid spreads in Wusakile, Kitwe","Mopani Copper Mines has offered two Tipper trucks and a Loader to the Copperbelt Solid Waste Management Company for use in garbage collection in Wusakile and Chamboli Mine Townships, where 12 more cases of typhoid have been recorded in the past two weeks. Speaking during the District Epidemic Preparedness Committee meeting at the Council Chamber […]",https://www.lusakatimes.com/2009/01/24/typhoid-spreads-in-wusakile-kitwe/,2009-01-24 17:16:11+00:00,editor,1
Lusaka Times,career,4 Zambian universities secure berths at Zain Africa Challenge season 3,"Cool intellect, witty humor and edge of seat moments characterised this year’s Zain Africa Challenge (ZAC) season 3 National Qualifying Tournament (NQT) as eight Zambian universities engaged in a ‘fierce’ battle of wits to represent Zambia at the prestigious ZAC championship festival in Uganda. The participating universities at the qualifiers held at Cresta Golf-view Hotel […]",https://www.lusakatimes.com/2009/01/23/4-zambian-universities-secure-berths-at-zain-africa-challenge-season-3/,2009-01-23 04:15:06+00:00,editor,1
Lusaka Times,development,Treacherous Kitwe-Chingola road claims a life,"A 53-year old employee of Nkana Water and Sewerage Company in Kitwe died on the spot on Saturday while a Chinese national had his arm amputated after the two vehicles they were traveling in collided head on along the Kitwe Chingola Road. Coppperbelt police chief, Antoneil Mtetwa, told ZANIS in a telephone interview in Kitwe […]",https://www.lusakatimes.com/2009/01/19/treacherous-kitwe-chingola-road-claims-a-life/,2009-01-19 17:50:38+00:00,editor,1
Lusaka Times,development,LCM investment amount to $US 1 billion,Lumwana Copper Mines (LCM) says it has invested over one Billion United States Dollars in the construction of the Mine and development of a modern new City with International standard services in Zambia’s North Western Province. ZANIS Kitwe reports that Lumwana Copper Mines Chief Executive Officer Harry Michael said the Mining company had persevered with […],https://www.lusakatimes.com/2009/01/18/lcm-investment-amount-to-us-1-billion/,2009-01-18 17:59:10+00:00,editor,1
Lusaka Times,sports,Zambia Enter CHAN Camp Under Renard Storm,Zambia enter training camp early this week in Lusaka to begin their build-up for next months inaugural Caf Africa Nations Championship (CHAN) tournament that will take place in Cote d’Ivoire from February 22 to March 8. 22 plus players including some new call-ups from trials held in Kitwe on Friday and Saturday for the Copperbelt-select […],https://www.lusakatimes.com/2009/01/18/zambia-enter-chan-camp-under-renard-storm/,2009-01-18 16:39:12+00:00,editor,1
Lusaka Times,health and wellness,Construction of Kitwe eye hospital advances,"Phase one and two of the 40 bed space eye hospital being constructed in Kitwe has been completed at a cost of 284, 000 US dollars The construction of the eye hospital was made possible through the generous financial support of past Council Chairperson Alexis Vincent Gomez. The Lions Club District 403 Governor Lackson Chiyana […]",https://www.lusakatimes.com/2009/01/16/construction-of-kitwe-eye-hospital-advances/,2009-01-16 14:22:52+00:00,editor,1
Lusaka Times,development,NAPSA to inject $US50 million in Kalulushi housing project,"The National Pension Scheme Authority (NAPSA) is to invest about US$50 million in the Kalulushi Housing project. NAPSA director of Investments Joseph Ngosa disclosed that the US$50 million will be spent on the construction of  400 housing units in Kalulushi district on the Copper belt. The  three-year project which will comprise high, medium and low […]",https://www.lusakatimes.com/2009/01/13/napsa-to-inject-us50-million-in-kalulushi-housing-project/,2009-01-13 18:34:52+00:00,editor,1
Lusaka Times,politics,22 year old Kitwe Man wins K135 million jackpot,"A 22 year old Kitwe resident, Kanyanda Byemba, has pocketed the K135 million Zambia Lotto jackpot, the largest ever paid in Zambia’s lottery history. Byemba won the jackpot from a K6000 ticket he bought from Delden Limited from which he marked the winning number 04, 11, 25,18,10,29 and the bonus ball of 22. Zambia Lotto […]",https://www.lusakatimes.com/2009/01/13/22-year-old-kitwe-man-wins-k135-million-jackpot/,2009-01-13 15:32:08+00:00,editor,1
Lusaka Times,politics,Nationalisation of mines opposed,The Mine suppliers and contractors Association of Zambia says nationalizing the mines is not the answer to the current problems in the sector. Association president Fanuel Banda is of the view that mines can still operate buoyantly in private hands. Mr. Banda said Zambia has learnt a number of lessons from nationalizing industries and can […],https://www.lusakatimes.com/2009/01/08/nationalisation-of-mines-opposed/,2009-01-08 12:12:20+00:00,editor,1
Lusaka Times,sports,Grandstand: Can Fathy Find Glory at Power?,"Mohamed Fathy arrives at Power Dynamos on a two-year deal to reign over a club desperate for big things. Fathy comes to Arthur Davies Stadium armed with no honors from his first season in Zambian football from another ambitious but underachieving side Kabwe Warriors. Moreover, Fathy will be remembered at Warriors for relinquishing the BP […]",https://www.lusakatimes.com/2009/01/03/grandstand-can-fathy-find-glory-at-power/,2009-01-03 21:47:43+00:00,editor,1
Lusaka Times,politics,CSAWU applauds fuel reduction,"Civil Servants and Allied Workers Union (CSAWU) has commended the Government for the reduction of pump fuel prices in the country. CSAWU Kitwe District Chairman Denny Maluti said the gesture by the Government was welcome, though long over due. Mr. Maluti told ZANIS in Kitwe today that the measure which the Government has taken would […]",https://www.lusakatimes.com/2008/12/26/csawu-applauds-fuel-reduction/,2008-12-26 14:20:56+00:00,editor,1
Lusaka Times,politics,Mayoral elections nullified,"Mazabuka Town Clerk, Ekan Chingangu says his council will comply with Government directives that has nullified Mayoral elections. Mr Chingangu told ZANIS in Mazabuka, Sunday, although the mayor elect, Shaderick Mwiinga had been given the instruments of power, his administration will have nothing to do but to ask him to surrender them to former Mayor, […]",https://www.lusakatimes.com/2008/12/21/mayoral-elections-nullified/,2008-12-21 12:44:46+00:00,editor,1
Lusaka Times,politics,Bwana Mkubwa shuts down as 365 workers lose jobs,"Bwana Mkubwa copper plant in Ndola on the Copperbelt has been closed and 365 workers laid off. The mine has closed its plant due to lack of stock feed which was being imported from the Democratic Republic of Congo. Currently only the acid plant is operational. But Mines Minister, Maxwell Mwale, says the closure of […]",https://www.lusakatimes.com/2008/12/17/bwana-mkubwa-shuts-down-as-365-workers-lose-jobs/,2008-12-17 21:29:59+00:00,editor,1
Lusaka Times,politics,Sata advised to dialogue with govt on contentious issues,"Both the United Liberal Party (ULP) and the Federation of Free Trade Unions in Zambia (FFTUZ) have advised opposition Patriotic Front (PF) President Michael Sata to consider dialogue with government on the high mealie-meal prices in the country. Speaking in separate interviews with ZANIS in Lusaka today, ULP President Sakwiba Sikota said dialogue was an […]",https://www.lusakatimes.com/2008/12/17/sata-advised-to-dialogue-with-govt-on-contentious-issues/,2008-12-17 16:44:17+00:00,editor,1
Lusaka Times,career,Demonstrations uncalled for – ZCTU,"The Zambia Congress of Trade Unions (ZCTU) says the mass demonstrations over the high cost of mealie meal prices being organised by the opposition Patriotic Front were uncalled for, as they could lead to political instability in the country. ZCTU Acting Secretary General Ian Mkandawire said it was not necessary for the Patriotic Front and other […]",https://www.lusakatimes.com/2008/12/11/demonstrations-uncalled-for-zctu/,2008-12-11 09:49:53+00:00,editor,1
Lusaka Times,career,ZCTU calls for interparty dialogue over planned demos,The Zambia Congress of Trade Unions (ZCTU) says the opposition Patriotic Front’s (PF) planned mass demonstrations over high prices of mealie meal were uncalled for as they could lead to political instability in the country. ZANIS Kitwe reports that ZCTU Acting Secretary General Ian Mkandawire said it was not necessary for the PF and other […],https://www.lusakatimes.com/2008/12/10/zctu-calls-for-interparty-dialogue-over-planned-demos/,2008-12-10 20:11:19+00:00,editor,1
Lusaka Times,local news,CB records over 700 cases of gender violence in 6 months,"The Young Women’s Christian Association (YWCA) has observed that cases of gender based violence and defilement have continued to rise on the Copperbelt province. YWCA Regional Coordinator, Julita Mutale, said from January to June this year, her office recorded 768 cases of gender violence, 167 cases of defilement and 15 cases of incest. Speaking at […]",https://www.lusakatimes.com/2008/12/10/cb-records-over-700-cases-of-gender-violence-in-6-months/,2008-12-10 20:07:26+00:00,editor,1
Lusaka Times,development,Kola Joins CHAN Team,"-Striker Roger Kola has joined the Zambia national team in Kitwe where they are in training camp preparing for their CHAN final leg qualifier against Angola this Saturday at Konkola Stadium in Chililabombwe. The Zanaco striker joined training camp on Monday after a 3 week-long trial spell in Sweden at Helsingborgs. However, coach Herve Renard […]",https://www.lusakatimes.com/2008/12/09/kola-joins-chan-team/,2008-12-09 17:13:57+00:00,editor,1
Lusaka Times,politics,Govt Secures a $4.5 million loan from ADB,Kitwe Town Clerk Ali Simwinga has disclosed that Government has secured a loan of 4.5 Million United States Dollars to support the operations of the Nkana Water and Sanitation project. Mr. Simwinga said in an interview after a full council meeting in Kitwe today that the money which has come from the African Development Bank […],https://www.lusakatimes.com/2008/12/08/govt-secures-a-45-million-loan-from-adb/,2008-12-08 13:37:57+00:00,editor,1
Lusaka Times,business news,"The copper boom is over,what are you going to do?","(Repeat) By Son Mumbi The recent copper boom has been short lived. From about 2005 when there was massive reinvestment in the mines and speculation of more, the Copperbelt and Lusaka saw a proliferation of all manner of mine suppliers- Robin Hood copper recyclers (stealing from the mines dump to sell to ‘venture capitalists’).There was […]",https://www.lusakatimes.com/2008/12/08/the-copper-boom-is-overwhat-are-you-going-to-do/,2008-12-08 07:11:54+00:00,editor,1
Lusaka Times,education,Man murders nephew over a plate of Nshima,Kitwe Police are looking for 38 year old John Makumba of Kitwe’s Kamitondo compound for alleged murder of his nephew over a plate of Nshima. Police told ZANIS in Kitwe today that Mr. Makumba is alleged to have differed with his nephew identified as Winter Makumba of house number 2206 Kamitondo. Mr Makumba allegedly hit […],https://www.lusakatimes.com/2008/12/04/man-murders-nephew-over-a-plate-of-nshima/,2008-12-04 04:57:08+00:00,editor,1
Lusaka Times,politics,Stop diverting Aids money into your pockets – Mbulakulima,"Zambia today, joined the rest of the world in commemorating the world AIDS day. Various activities took place throughout the country. In Kitwe celebrations were held at the Freedom Park to commemorate this years World AIDS day under the theme Leaders Keep the Promise to Stop AIDS. Copperbelt minister Mwansa  Mbulakulima took a swipe at […]",https://www.lusakatimes.com/2008/12/01/stop-diverting-aids-money-into-your-pockets-mbulakulima/,2008-12-01 19:00:55+00:00,editor,1
Lusaka Times,politics,Zambia Institute of Purchasing and Supply renews zeal to combat corruption,The Zambia Institute of Purchasing and Supply has pledged to scale up the fight against corruption among its members in line with government’s policy of zero tolerance to corruption. Zambia Institute of Purchasing and Supply Kitwe chapter chairman Heggie Kalangwa however notes that the fight against corruption in relation to the purchase and supply of […],https://www.lusakatimes.com/2008/11/29/zambia-institute-of-purchasing-and-supply-renews-zeal-to-combat-corruption/,2008-11-29 20:02:09+00:00,editor,1
Lusaka Times,politics,CAZ buys kit to track mobile phnes’ quality of service,"The Communications Authority of Zambia has bought equipment to be used in monitoring standards of services offered by mobile phone service providers. The Authority spent K2.9 billion to buy Quality of Service standards equipment launched by Communication Deputy Minister, Mubika Mubika. Mr. Mubika said the equipment will not only help follow up complaints from subscribers […]",https://www.lusakatimes.com/2008/11/28/caz-buys-kit-to-track-mobile-phnes-quality-of-service/,2008-11-28 14:31:18+00:00,editor,1
Lusaka Times,development,Power Complete Derby Double Over Nkana,Nkana 0- Power Dynamos 2 Power Dynamos leaped from 6th to 2nd on the Faz Premier League table after a thorough 3-0  home win over Nkana in their big Kitwe derby played on Wednesday. The Arthur Davies side completed a league brace in the derby over troubled Nkana this season whom they beat 1-0 away […],https://www.lusakatimes.com/2008/11/27/5884/,2008-11-27 03:47:36+00:00,editor,1
Lusaka Times,politics,ZCTU urges Govt to stabilise economy,"The Zambia Congress of Trade Unions, ZCTU, has advised Government to put in place immediate measures to stabilise the current economy crisis, which was the threatening thousands of jobs in the mining industry. ZCTU Acting Secretary General, Ian Mkandawire, said government should quickly step in and discuss the current crisis facing the mining industry with […]",https://www.lusakatimes.com/2008/11/26/zctu-urges-govt-to-stabilise-economy/,2008-11-26 19:35:46+00:00,editor,1
Lusaka Times,education,Decline in copper prices a passing phase-Lungu,"Copperbelt University Professor John Lungu has urged Zambians to stop worrying about the decline in copper prices because it is a passing phase. Speaking during an Economics Association of Zambia public discussion in Kitwe on Monday evening, Prof Lungu said Zambians should not worry because economies of India and China were growing. Prof Lungu said […]",https://www.lusakatimes.com/2008/11/26/decline-in-copper-prices-a-passing-phase-lungu/,2008-11-26 11:53:52+00:00,editor,1
Lusaka Times,career,Retrenchment fear grips miners on the Copperbelt,"Fear and anxiety has gripped miners on the Copperbelt province following the decision by some mining companies to cut jobs due to the decline in Copper price that has drop by over 50 per cent at the London metal exchange in the last four months. The mine workers unions, who have called for an urgent […]",https://www.lusakatimes.com/2008/11/25/retrenchment-fear-grips-miners-on-the-copperbelt/,2008-11-25 19:31:08+00:00,editor,1
Lusaka Times,sports,Weekend Scorecard,Hopes of Copperbelt fans getting another serving of a high profile match have been dashed after Faz decided to take the Barclays Cup final to Woodlands Stadium next month. The development means any Copperbelt football fan wishing to watch the regional cup final derby between Zesco United and Power Dynamos will have to travel to […],https://www.lusakatimes.com/2008/11/24/weekend-scorecard-25/,2008-11-24 16:22:21+00:00,editor,1
Lusaka Times,local news,Truck carrying rotten beef carcasses impounded in Kitwe,The Copperbelt Veterinary Office has impounded a truck carrying rotten beef carcasses worth K45 million from the Senanga Abattoir in Western Province destined for the pots of the consumers in Kitwe. Provincial Veterinary Officer Dr. Alisheke Mutemwa told ZANIS at the disposal site in Ndola that he wondered how the truck managed to pass through […],https://www.lusakatimes.com/2008/11/23/truck-carrying-rotten-beef-carcasses-impounded-in-kitwe/,2008-11-23 11:26:09+00:00,editor,1
Lusaka Times,business news,"The copper boom is over,what are you going to do Local businessman?","By Son Mumbi The recent copper boom has been short lived. From about 2005 when there was massive reinvestment in the mines and speculation of more, the Copperbelt and Lusaka saw a proliferation of all manner of mine suppliers- Robin Hood copper recyclers (stealing from the mines dump to sell to ‘venture capitalists’).There was a […]",https://www.lusakatimes.com/2008/11/22/the-copper-boom-is-overwhat-are-you-going-to-do-local-businessman/,2008-11-22 10:15:22+00:00,editor,1
Lusaka Times,education,Kitwe pupils and teachers arrested for exam malpractices,"Police in Kitwe have arrested four pupils and six teachers from various schools for examination malpractices. Among those arrested was Highland High School Head Teacher. Copperbelt Police Chief Antoneil Mutentwa told ZANIS in an Interview in Kitwe Friday that among the arrested teachers were one from Mukuba High School, another from Kitwe Boys and one […]",https://www.lusakatimes.com/2008/11/22/kitwe-pupils-and-teachers-arrested-for-exam-malpractices/,2008-11-22 09:22:28+00:00,editor,1
Lusaka Times,development,Kitwe police on high alert,-Police in Kitwe were Friday put on high alert following minibus and taxi drivers’ threats to stage a demonstration over alleged harassment and victimisation by Road Transport and Safety Agency (RATSA) Copperbelt Police Chief Antoneil Mutentwa told ZANIS in an Interview in Kitwe today that Police had mobilised Officers and taken measures to be on […],https://www.lusakatimes.com/2008/11/21/kitwe-police-on-high-alert/,2008-11-21 18:37:55+00:00,editor,1
Lusaka Times,education,Ban on end of year pupils parties lifted,"Education Minister, Geoffrey Lungwangwa, says school leavers will this year be allowed to hold leavers ball parties. Professor Lungwangwa says the ministry has already issued directives to school authorities on how to conduct the functions. He told ZNBC news in Lusaka that there is nothing wrong with school leavers holding graduation parties as long as […]",https://www.lusakatimes.com/2008/11/20/ban-on-end-of-year-pupils-parties-lifted/,2008-11-20 15:09:50+00:00,editor,1
Lusaka Times,local news,Faz Premier League Week 24 Match Reports,Faz Premier League 19/11/2008 Week 24 Red Arrows 0-Zesco United 0 Leaders Zesco United maintained 4-point lead at the summit of the Faz Premier League table after recording their third successive draw. Lusaka Dynamos 2-Young Arrows 3 Lusaka Dynamos didn’t get the morale boosting win their need ahead of Saturday’s Barclays Cup semifinal match against […],https://www.lusakatimes.com/2008/11/19/faz-premier-league-week-24-match-reports/,2008-11-19 19:19:19+00:00,editor,1
Lusaka Times,sports,Weekend Scorecard,Faz has slapped a life ban on division 2 south club Flying Eagles official Weluzani Mwale for brandishing a fire-arm during an abandoned league game against Monze United recently. Faz disciplinary committee chairman Sunday Nkonde said during a press briefing Monday afternoon in Lusaka that Mwale brandished a gun during a Week 25 match away […],https://www.lusakatimes.com/2008/11/17/weekend-scorecard-24/,2008-11-17 18:04:40+00:00,editor,1
Lusaka Times,local news,600 police officers deployed in Kitwe,About 600 police officers have been deployed in Kitwe and a further 900 could be called in to prevent riots in the city. Acting Inspector General of police Francis Kabonde said at a press briefing in Kitwe yesterday that the police was capable of handling any riotous behaviour. He said this in the wake of […],https://www.lusakatimes.com/2008/11/16/600-police-officers-deployed-in-kitwe/,2008-11-16 10:06:56+00:00,editor,1
Lusaka Times,fashion,Zesco United Stay Four Points Clear,Zesco United remained unbeaten for a fifth successive league match after coming from behind to draw 1-1 away to Nkwazi this afternoon at Edwin Emboela Stadium in Lusaka. The draw was leaders Zesco’s first after four consecutive wins dating back to August 2. Obby Mumba put Nkwazi who are now unbeaten in three league matches […],https://www.lusakatimes.com/2008/11/16/zesco-united-stay-four-points-clear/,2008-11-15 23:44:30+00:00,editor,1
Lusaka Times,development,Friday Zambia Football Update,"Zambia face DR Congo in a friendly international in Lubumbashi this Saturday, November 15. The match will be the first meeting between the two teams since December 14, 2005 when Zambia beat DR Congo 4-1 on a rain-drenched Arthur Davies pitch in Kitwe on a stormy Friday afternoon. Coach Herve Renard is using the match […]",https://www.lusakatimes.com/2008/11/14/friday-zambia-football-update-2/,2008-11-14 17:27:37+00:00,editor,1
Lusaka Times,politics,The Majority Doesn’t Always Win,"by Mingeli Palata So there it is, scores of people on the copperbelt letting out their displeasure with the outcome of the just ended October 30th elections. Had I wrote this article a day earlier saying there are deep feelings of unsatisfaction or contempt among people in the urban areas, I would have been called […]",https://www.lusakatimes.com/2008/11/14/the-majority-doesn%e2%80%99t-always-win/,2008-11-14 14:26:25+00:00,editor,1
Lusaka Times,politics,Sata launches court challenge,"Zambia’s main opposition leader Michael Sata has launched a court challenge to demand a recount of the vote in the Oct. 30 presidential election, his party’s lawyer said. “I know that (my colleagues) are currently in court filing a petition. I am now working on some more documents which we will submit to the court […]",https://www.lusakatimes.com/2008/11/14/sata-launches-court-challenge/,2008-11-14 11:39:47+00:00,editor,1
Lusaka Times,local news,"Kitwe youths, Taxi  and Mini Bus drivers run riot","Scores of unruly rioting youths, Taxi and Mini Bus drivers today went on rampage in Kitwe Town centre and Chimwemwe Township damaging buildings and destroying property worth millions of Kwacha. And Zambia Police Commissioner Francis Kabonde has announced that all the political and social functions have been canceled in Kitwe until the situation returns back […]",https://www.lusakatimes.com/2008/11/13/kitwe-youths-taxi-and-mini-bus-drivers-run-riot/,2008-11-13 18:21:46+00:00,editor,1
Lusaka Times,politics,Kitwe’s Father Frank Bwalya to be formally charged,"Police in Kitwe are expected to formally charge Radio Ichengelo Station Manager Father, Frank Bwalya, who was arrested on Wednesday for allegedly inciting the public. Kitwe District Police Commanding Officer, Daniel Siame, confirmed that Father Bwalya who spent a night in custody in Kalulushi will be charged after police record a warn and caution statement […]",https://www.lusakatimes.com/2008/11/13/kitwes-father-frank-bwalya-to-be-formally-charged/,2008-11-13 12:22:56+00:00,editor,1
Lusaka Times,local news,Faz Premier League Week 27 Match Reports,Faz Premier League Week 27 12/11/2008 Zesco United 0- City of Lusaka 0 Zesco maintained a three-point lead at the top of the table after a scoreless draw at home against 9th placed City of Lusaka. Nkwazi 2-Zanaco 1 Nkwazi’s revival continued today with their second successive league win after beating visiting Zanaco 2-1 in […],https://www.lusakatimes.com/2008/11/12/faz-premier-league-week-27-match-reports/,2008-11-12 19:38:00+00:00,editor,1
Lusaka Times,politics,Govt asked to act as hunger ravages some rural areas,"A Kitwe based politician has called on government to quickly take measures to reduce prices of commodities, such as mealie meal. Kalumbwa Kaputo says the prices of fuel, mealie meal and other foodstuffs have continued to rise. He says there is need for quick response from government to address the situation. Mr Kaputo was speaking […]",https://www.lusakatimes.com/2008/11/12/govt-asked-to-act-as-hunger-ravages-some-rural-areas/,2008-11-12 07:48:32+00:00,editor,1
Lusaka Times,sports,Weekend Scorecard,"Lusaka Dynamos will face Zesco United for the second time this month in a cup game with a forthcoming fixture coming up in the in the Barclays Cup semifinals on November 22 at the Trade Fair Grounds in Ndola. In the draws made on Monday, November 10 at Football House in Lusaka, the other semifinal […]",https://www.lusakatimes.com/2008/11/11/weekend-scorecard-23/,2008-11-11 02:10:39+00:00,editor,1
